event_id,home_team,away_team,commence_time,type,player,market,line,odds
0b0f214b1145b2541579fe5b1037004c,Baltimore Orioles,Tampa Bay Rays,2025-06-28 20:06:00+00:00,team,h2h baltimore orioles,h2h,,-112.0
0b0f214b1145b2541579fe5b1037004c,Baltimore Orioles,Tampa Bay Rays,2025-06-28 20:06:00+00:00,team,h2h tampa bay rays,h2h,,-108.0
0b0f214b1145b2541579fe5b1037004c,Baltimore Orioles,Tampa Bay Rays,2025-06-28 20:06:00+00:00,team,spreads baltimore orioles,spreads,1.5,-176.0
0b0f214b1145b2541579fe5b1037004c,Baltimore Orioles,Tampa Bay Rays,2025-06-28 20:06:00+00:00,team,spreads tampa bay rays,spreads,-1.5,144.0
0b0f214b1145b2541579fe5b1037004c,Baltimore Orioles,Tampa Bay Rays,2025-06-28 20:06:00+00:00,team,totals over,totals,10.0,-104.0
0b0f214b1145b2541579fe5b1037004c,Baltimore Orioles,Tampa Bay Rays,2025-06-28 20:06:00+00:00,team,totals under,totals,10.0,-116.0
0b0f214b1145b2541579fe5b1037004c,Baltimore Orioles,Tampa Bay Rays,2025-06-28 20:06:00+00:00,team,h2h atlanta braves,h2h,,
0b0f214b1145b2541579fe5b1037004c,Baltimore Orioles,Tampa Bay Rays,2025-06-28 20:06:00+00:00,team,h2h philadelphia phillies,h2h,,
0b0f214b1145b2541579fe5b1037004c,Baltimore Orioles,Tampa Bay Rays,2025-06-28 20:06:00+00:00,team,spreads atlanta braves,spreads,,
0b0f214b1145b2541579fe5b1037004c,Baltimore Orioles,Tampa Bay Rays,2025-06-28 20:06:00+00:00,team,spreads philadelphia phillies,spreads,,
0b0f214b1145b2541579fe5b1037004c,Baltimore Orioles,Tampa Bay Rays,2025-06-28 20:06:00+00:00,team,h2h los angeles angels,h2h,,
0b0f214b1145b2541579fe5b1037004c,Baltimore Orioles,Tampa Bay Rays,2025-06-28 20:06:00+00:00,team,h2h washington nationals,h2h,,
0b0f214b1145b2541579fe5b1037004c,Baltimore Orioles,Tampa Bay Rays,2025-06-28 20:06:00+00:00,team,spreads los angeles angels,spreads,,
0b0f214b1145b2541579fe5b1037004c,Baltimore Orioles,Tampa Bay Rays,2025-06-28 20:06:00+00:00,team,spreads washington nationals,spreads,,
0b0f214b1145b2541579fe5b1037004c,Baltimore Orioles,Tampa Bay Rays,2025-06-28 20:06:00+00:00,team,h2h new york yankees,h2h,,
0b0f214b1145b2541579fe5b1037004c,Baltimore Orioles,Tampa Bay Rays,2025-06-28 20:06:00+00:00,team,h2h oakland athletics,h2h,,
