event_id,home_team,away_team,commence_time,type,player,market,line,odds
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,h2h atlanta braves,h2h,,-135.0
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,h2h san francisco giants,h2h,,114.0
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,spreads atlanta braves,spreads,-1.5,130.0
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,spreads san francisco giants,spreads,1.5,-155.0
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,totals over,totals,7.5,-112.0
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,totals under,totals,7.5,-108.0
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,h2h los angeles angels,h2h,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,h2h seattle mariners,h2h,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,spreads los angeles angels,spreads,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,spreads seattle mariners,spreads,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,h2h boston red sox,h2h,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,h2h new york yankees,h2h,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,spreads boston red sox,spreads,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,spreads new york yankees,spreads,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,h2h milwaukee brewers,h2h,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,h2h san diego padres,h2h,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,spreads milwaukee brewers,spreads,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,spreads san diego padres,spreads,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,h2h chicago white sox,h2h,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,h2h kansas city royals,h2h,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,spreads chicago white sox,spreads,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,spreads kansas city royals,spreads,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,h2h baltimore orioles,h2h,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,h2h oakland athletics,h2h,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,spreads baltimore orioles,spreads,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,spreads oakland athletics,spreads,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,h2h los angeles dodgers,h2h,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,h2h st. louis cardinals,h2h,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,spreads los angeles dodgers,spreads,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,spreads st. louis cardinals,spreads,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,h2h arizona diamondbacks,h2h,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,h2h cincinnati reds,h2h,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,spreads arizona diamondbacks,spreads,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,spreads cincinnati reds,spreads,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,h2h philadelphia phillies,h2h,,
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,team,h2h pittsburgh pirates,h2h,,
