event_id,home_team,away_team,commence_time,type,player,market,line,odds
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h chicago cubs,h2h,,129.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h houston astros,h2h,,-157.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads chicago cubs,spreads,1.5,-170.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads houston astros,spreads,-1.5,139.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,totals over,totals,8.0,-103.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,totals under,totals,8.0,-117.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h new york yankees,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h oakland athletics,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads new york yankees,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads oakland athletics,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h arizona diamondbacks,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h miami marlins,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads arizona diamondbacks,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads miami marlins,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h atlanta braves,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h philadelphia phillies,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads atlanta braves,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads philadelphia phillies,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h cincinnati reds,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h san diego padres,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads cincinnati reds,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads san diego padres,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h colorado rockies,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h milwaukee brewers,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads colorado rockies,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads milwaukee brewers,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h baltimore orioles,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h tampa bay rays,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads baltimore orioles,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads tampa bay rays,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h new york mets,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h pittsburgh pirates,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads new york mets,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads pittsburgh pirates,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h seattle mariners,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h texas rangers,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads seattle mariners,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads texas rangers,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h chicago white sox,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h san francisco giants,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads chicago white sox,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads san francisco giants,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h boston red sox,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h toronto blue jays,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads boston red sox,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads toronto blue jays,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h detroit tigers,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h minnesota twins,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads detroit tigers,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads minnesota twins,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h los angeles angels,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h washington nationals,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads los angeles angels,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads washington nationals,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h kansas city royals,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h los angeles dodgers,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads kansas city royals,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads los angeles dodgers,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h cleveland guardians,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,h2h st. louis cardinals,h2h,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads cleveland guardians,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,team,spreads st. louis cardinals,spreads,,
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,pitcher,Framber Valdez,pitcher_strikeouts,5.5,104.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,pitcher,Framber Valdez,pitcher_strikeouts,5.5,-132.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,pitcher,Jameson Taillon,pitcher_strikeouts,4.5,122.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,pitcher,Jameson Taillon,pitcher_strikeouts,4.5,-156.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,pitcher,Framber Valdez,pitcher_strikeouts,5.5,110.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,pitcher,Framber Valdez,pitcher_strikeouts,5.5,-143.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,pitcher,Jameson Taillon,pitcher_strikeouts,4.5,124.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,pitcher,Jameson Taillon,pitcher_strikeouts,4.5,-161.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,pitcher,Framber Valdez,pitcher_strikeouts,5.5,110.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,pitcher,Framber Valdez,pitcher_strikeouts,5.5,-145.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,pitcher,Jameson Taillon,pitcher_strikeouts,4.5,130.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,pitcher,Jameson Taillon,pitcher_strikeouts,4.5,-165.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,batter,Jake Meyers,batter_hits,0.5,-290.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,batter,Cam Smith,batter_hits,0.5,-260.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,batter,Isaac Paredes,batter_hits,0.5,-250.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,batter,Seiya Suzuki,batter_hits,0.5,-250.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,batter,Yainer Diaz,batter_hits,0.5,-240.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,batter,Nico Hoerner,batter_hits,0.5,-240.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,batter,Kyle Tucker,batter_hits,0.5,-230.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,batter,Jose Altuve,batter_hits,0.5,-220.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,batter,Christian Walker,batter_hits,0.5,-220.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,batter,Cooper Hummel,batter_hits,0.5,-180.0
03d65db41b63d6673a7a5749426b29d3,Houston Astros,Chicago Cubs,2025-06-29 18:11:00+00:00,batter,Victor Caratini,batter_hits,0.5,-175.0
