event_id,home_team,away_team,commence_time,type,player,market,line,odds
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,h2h atlanta braves,h2h,,-144.0
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,h2h miami marlins,h2h,,118.0
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,spreads atlanta braves,spreads,-1.5,118.0
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,spreads miami marlins,spreads,1.5,-144.0
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,totals over,totals,8.5,-110.0
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,totals under,totals,8.5,-110.0
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,h2h cleveland guardians,h2h,,
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,h2h oakland athletics,h2h,,
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,spreads cleveland guardians,spreads,,
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,spreads oakland athletics,spreads,,
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,h2h los angeles dodgers,h2h,,
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,h2h washington nationals,h2h,,
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,spreads los angeles dodgers,spreads,,
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,spreads washington nationals,spreads,,
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,h2h baltimore orioles,h2h,,
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,h2h new york yankees,h2h,,
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,spreads baltimore orioles,spreads,,
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,spreads new york yankees,spreads,,
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,spreads houston astros,spreads,,
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,spreads los angeles angels,spreads,,
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,h2h new york mets,h2h,,
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,h2h philadelphia phillies,h2h,,
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,spreads new york mets,spreads,,
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,spreads philadelphia phillies,spreads,,
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,h2h pittsburgh pirates,h2h,,
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,h2h texas rangers,h2h,,
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,spreads pittsburgh pirates,spreads,,
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,spreads texas rangers,spreads,,
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,h2h houston astros,h2h,,
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,h2h los angeles angels,h2h,,
04a8c58323f01c48c395a235b95b48ff,Miami Marlins,Atlanta Braves,2025-06-22 17:41:00+00:00,team,h2h chicago cubs,h2h,,
