event_id,home_team,away_team,commence_time,h2h_arizona_diamondbacks_line,h2h_arizona_diamondbacks_odds,h2h_toronto_blue_jays_line,h2h_toronto_blue_jays_odds,spreads_arizona_diamondbacks_line,spreads_arizona_diamondbacks_odds,spreads_toronto_blue_jays_line,spreads_toronto_blue_jays_odds,totals_over_line,totals_over_odds,totals_under_line,totals_under_odds,h2h_miami_marlins_line,h2h_miami_marlins_odds,h2h_philadelphia_phillies_line,h2h_philadelphia_phillies_odds,spreads_miami_marlins_line,spreads_miami_marlins_odds,spreads_philadelphia_phillies_line,spreads_philadelphia_phillies_odds,h2h_los_angeles_angels_line,h2h_los_angeles_angels_odds,h2h_new_york_yankees_line,h2h_new_york_yankees_odds,spreads_los_angeles_angels_line,spreads_los_angeles_angels_odds,spreads_new_york_yankees_line,spreads_new_york_yankees_odds,h2h_baltimore_orioles_line,h2h_baltimore_orioles_odds,h2h_tampa_bay_rays_line,h2h_tampa_bay_rays_odds,spreads_baltimore_orioles_line,spreads_baltimore_orioles_odds,spreads_tampa_bay_rays_line,spreads_tampa_bay_rays_odds,h2h_detroit_tigers_line,h2h_detroit_tigers_odds,h2h_pittsburgh_pirates_line,h2h_pittsburgh_pirates_odds,spreads_detroit_tigers_line,spreads_detroit_tigers_odds,spreads_pittsburgh_pirates_line,spreads_pittsburgh_pirates_odds,h2h_houston_astros_line,h2h_houston_astros_odds,h2h_oakland_athletics_line,h2h_oakland_athletics_odds,spreads_houston_astros_line,spreads_houston_astros_odds,spreads_oakland_athletics_line,spreads_oakland_athletics_odds,h2h_chicago_white_sox_line,h2h_chicago_white_sox_odds,h2h_st._louis_cardinals_line,h2h_st._louis_cardinals_odds,spreads_chicago_white_sox_line,spreads_chicago_white_sox_odds,spreads_st._louis_cardinals_line,spreads_st._louis_cardinals_odds,h2h_atlanta_braves_line,h2h_atlanta_braves_odds,h2h_new_york_mets_line,h2h_new_york_mets_odds,spreads_atlanta_braves_line,spreads_atlanta_braves_odds,spreads_new_york_mets_line,spreads_new_york_mets_odds,h2h_cincinnati_reds_line,h2h_cincinnati_reds_odds,h2h_minnesota_twins_line,h2h_minnesota_twins_odds,spreads_cincinnati_reds_line,spreads_cincinnati_reds_odds,spreads_minnesota_twins_line,spreads_minnesota_twins_odds,h2h_colorado_rockies_line,h2h_colorado_rockies_odds,h2h_washington_nationals_line,h2h_washington_nationals_odds,spreads_colorado_rockies_line,spreads_colorado_rockies_odds,spreads_washington_nationals_line,spreads_washington_nationals_odds,h2h_cleveland_guardians_line,h2h_cleveland_guardians_odds,h2h_san_francisco_giants_line,h2h_san_francisco_giants_odds,spreads_cleveland_guardians_line,spreads_cleveland_guardians_odds,spreads_san_francisco_giants_line,spreads_san_francisco_giants_odds,h2h_los_angeles_dodgers_line,h2h_los_angeles_dodgers_odds,h2h_san_diego_padres_line,h2h_san_diego_padres_odds,spreads_los_angeles_dodgers_line,spreads_los_angeles_dodgers_odds,spreads_san_diego_padres_line,spreads_san_diego_padres_odds,pitcher_props,batter_props,game_date
33be14f41769b4e51cba34c9e7429f7f,Toronto Blue Jays,Arizona Diamondbacks,2025-06-19 19:07:00+00:00,,118.0,,-144.0,1.5,-176.0,-1.5,144.0,8.5,-120,8.5,-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Kevin Gausman', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -110}, {'player': 'Kevin Gausman', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -115}]","[{'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 1.5, 'odds': 140}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 1.5, 'odds': -190}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 185}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': -255}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 1.5, 'odds': -275}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 0.5, 'odds': 190}, {'player': 'Addison Barger', 'market': 'batter_hits', 'line': 0.5, 'odds': -235}, {'player': 'Addison Barger', 'market': 'batter_hits', 'line': 0.5, 'odds': 170}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 0.5, 'odds': -215}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 0.5, 'odds': 160}, {'player': 'Andres Gimenez', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Andres Gimenez', 'market': 'batter_hits', 'line': 0.5, 'odds': 145}, {'player': 'Myles Straw', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Myles Straw', 'market': 'batter_hits', 'line': 0.5, 'odds': 105}, {'player': 'Davis Schneider', 'market': 'batter_hits', 'line': 0.5, 'odds': 110}, {'player': 'Davis Schneider', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}]",2025-06-19
359ca9655b772155e2ad7febf8d81f62,Miami Marlins,Philadelphia Phillies,2025-06-19 22:41:00+00:00,,,,,,,,,7.5,-112,7.5,-108,,152.0,,-187.0,1.5,-119.0,-1.5,-102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Cristopher Sanchez', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -110}, {'player': 'Cristopher Sanchez', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -120}, {'player': 'Edward Cabrera', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': 116}, {'player': 'Edward Cabrera', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -148}, {'player': 'Cristopher Sanchez', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': 110}, {'player': 'Cristopher Sanchez', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -145}, {'player': 'Edward Cabrera', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -140}, {'player': 'Edward Cabrera', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 110}]","[{'player': 'Trea Turner', 'market': 'batter_hits', 'line': 2.5, 'odds': 750}, {'player': 'Xavier Edwards', 'market': 'batter_hits', 'line': 2.5, 'odds': 850}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 2.5, 'odds': 900}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Otto Lopez', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Agustín Ramírez', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Bryson Stott', 'market': 'batter_hits', 'line': 2.5, 'odds': 1400}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 2.5, 'odds': 1500}, {'player': 'Max Kepler', 'market': 'batter_hits', 'line': 2.5, 'odds': 1500}, {'player': 'Edmundo Sosa', 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': 'Brandon Marsh', 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': 'Eric Wagaman', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Dane Myers', 'market': 'batter_hits', 'line': 2.5, 'odds': 1800}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Connor Norby', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Nick Fortes', 'market': 'batter_hits', 'line': 2.5, 'odds': 2200}, {'player': 'Kyle Stowers', 'market': 'batter_hits', 'line': 2.5, 'odds': 2200}, {'player': 'Javier Sanoja', 'market': 'batter_hits', 'line': 2.5, 'odds': 2600}, {'player': 'Trea Turner', 'market': 'batter_hits', 'line': 0.5, 'odds': -310}, {'player': 'Xavier Edwards', 'market': 'batter_hits', 'line': 0.5, 'odds': -290}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Otto Lopez', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Agustín Ramírez', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Bryson Stott', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Eric Wagaman', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Max Kepler', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Brandon Marsh', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Edmundo Sosa', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Dane Myers', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Connor Norby', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Nick Fortes', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Kyle Stowers', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Javier Sanoja', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Trea Turner', 'market': 'batter_hits', 'line': 1.5, 'odds': 175}, {'player': 'Xavier Edwards', 'market': 'batter_hits', 'line': 1.5, 'odds': 185}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': 'Otto Lopez', 'market': 'batter_hits', 'line': 1.5, 'odds': 220}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'Agustín Ramírez', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'Bryson Stott', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Max Kepler', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Edmundo Sosa', 'market': 'batter_hits', 'line': 1.5, 'odds': 290}, {'player': 'Eric Wagaman', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'Brandon Marsh', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'Dane Myers', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'Connor Norby', 'market': 'batter_hits', 'line': 1.5, 'odds': 330}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 1.5, 'odds': 340}, {'player': 'Nick Fortes', 'market': 'batter_hits', 'line': 1.5, 'odds': 360}, {'player': 'Kyle Stowers', 'market': 'batter_hits', 'line': 1.5, 'odds': 360}, {'player': 'Javier Sanoja', 'market': 'batter_hits', 'line': 1.5, 'odds': 370}, {'player': 'Kyle Schwarber', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 350}, {'player': 'Max Kepler', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 630}, {'player': 'Agustín Ramírez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 680}, {'player': 'Trea Turner', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'J.T. Realmuto', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Nick Castellanos', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 870}, {'player': 'Alec Bohm', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 870}, {'player': 'Connor Norby', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 870}, {'player': 'Kyle Stowers', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Bryson Stott', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Brandon Marsh', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Edmundo Sosa', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1060}, {'player': 'Eric Wagaman', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1060}, {'player': 'Otto Lopez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1060}, {'player': 'Dane Myers', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1060}, {'player': 'Nick Fortes', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1100}, {'player': 'Javier Sanoja', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1300}, {'player': 'Xavier Edwards', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1500}, {'player': 'Trea Turner', 'market': 'batter_hits', 'line': 1.5, 'odds': 155}, {'player': 'Trea Turner', 'market': 'batter_hits', 'line': 1.5, 'odds': -210}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 1.5, 'odds': 165}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 1.5, 'odds': -225}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 0.5, 'odds': 195}, {'player': 'Xavier Edwards', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Xavier Edwards', 'market': 'batter_hits', 'line': 0.5, 'odds': 190}, {'player': 'Otto Lopez', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Otto Lopez', 'market': 'batter_hits', 'line': 0.5, 'odds': 175}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 0.5, 'odds': -215}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 0.5, 'odds': 155}, {'player': 'Agustín Ramírez', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Agustín Ramírez', 'market': 'batter_hits', 'line': 0.5, 'odds': 150}, {'player': 'Dane Myers', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Dane Myers', 'market': 'batter_hits', 'line': 0.5, 'odds': 150}, {'player': 'Eric Wagaman', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Eric Wagaman', 'market': 'batter_hits', 'line': 0.5, 'odds': 145}, {'player': 'Max Kepler', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Max Kepler', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Bryson Stott', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Bryson Stott', 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': 'Brandon Marsh', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Brandon Marsh', 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': 'Heriberto Hernandez', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Heriberto Hernandez', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Connor Norby', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Connor Norby', 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Edmundo Sosa', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Edmundo Sosa', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'Kyle Stowers', 'market': 'batter_hits', 'line': 0.5, 'odds': -130}, {'player': 'Kyle Stowers', 'market': 'batter_hits', 'line': 0.5, 'odds': -105}, {'player': 'Nick Fortes', 'market': 'batter_hits', 'line': 0.5, 'odds': -120}, {'player': 'Nick Fortes', 'market': 'batter_hits', 'line': 0.5, 'odds': -110}]",2025-06-19
37007422fd0fe2a63f836c4648068420,New York Yankees,Los Angeles Angels,2025-06-19 17:06:00+00:00,,,,,,,,,9.0,-117,9.0,-103,,,,,,,,,,213.0,,-268.0,1.5,105.0,-1.5,-128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Carlos Rodon', 'market': 'pitcher_strikeouts', 'line': 7.5, 'odds': 110}, {'player': 'Carlos Rodon', 'market': 'pitcher_strikeouts', 'line': 7.5, 'odds': -145}]","[{'player': 'Paul Goldschmidt', 'market': 'batter_hits', 'line': 1.5, 'odds': 180}, {'player': 'Paul Goldschmidt', 'market': 'batter_hits', 'line': 1.5, 'odds': -245}, {'player': 'Aaron Judge', 'market': 'batter_hits', 'line': 0.5, 'odds': -265}, {'player': 'Aaron Judge', 'market': 'batter_hits', 'line': 0.5, 'odds': 190}, {'player': 'Giancarlo Stanton', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Giancarlo Stanton', 'market': 'batter_hits', 'line': 0.5, 'odds': 170}, {'player': 'Cody Bellinger', 'market': 'batter_hits', 'line': 0.5, 'odds': -225}, {'player': 'Cody Bellinger', 'market': 'batter_hits', 'line': 0.5, 'odds': 165}, {'player': 'Anthony Volpe', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Anthony Volpe', 'market': 'batter_hits', 'line': 0.5, 'odds': 145}, {'player': 'DJ LeMahieu', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'DJ LeMahieu', 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': 'Jasson Domínguez', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Jasson Domínguez', 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Austin Wells', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Austin Wells', 'market': 'batter_hits', 'line': 0.5, 'odds': 110}, {'player': 'Jazz Chisholm Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Jazz Chisholm Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': 105}]",2025-06-19
6461c46d177ee34111313f7c4d8d44e3,Tampa Bay Rays,Baltimore Orioles,2025-06-19 23:36:00+00:00,,,,,,,,,8.5,-114,8.5,-106,,,,,,,,,,,,,,,,,,128.0,,-157.0,1.5,-159.0,-1.5,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-19
66f3570056cd61ce5e88764d5d67c944,Detroit Tigers,Pittsburgh Pirates,2025-06-19 17:11:00+00:00,,,,,,,,,7.0,-105,7.0,-115,,,,,,,,,,,,,,,,,,,,,,,,,,-343.0,,266.0,-1.5,-143.0,1.5,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Andrew Heaney', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -104}, {'player': 'Andrew Heaney', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -128}, {'player': 'Tarik Skubal', 'market': 'pitcher_strikeouts', 'line': 8.5, 'odds': -112}, {'player': 'Tarik Skubal', 'market': 'pitcher_strikeouts', 'line': 8.5, 'odds': -112}]","[{'player': 'Nick Gonzales', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Wenceel Perez', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_hits', 'line': 2.5, 'odds': 1400}, {'player': 'Gleyber Torres', 'market': 'batter_hits', 'line': 2.5, 'odds': 1400}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_hits', 'line': 2.5, 'odds': 1500}, {'player': 'Andrew McCutchen', 'market': 'batter_hits', 'line': 2.5, 'odds': 1500}, {'player': 'Riley Greene', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Jahmai Jones', 'market': 'batter_hits', 'line': 2.5, 'odds': 1800}, {'player': 'Dillon Dingler', 'market': 'batter_hits', 'line': 2.5, 'odds': 2100}, {'player': 'Spencer Torkelson', 'market': 'batter_hits', 'line': 2.5, 'odds': 2200}, {'player': 'Javier Baez', 'market': 'batter_hits', 'line': 2.5, 'odds': 2500}, {'player': 'Parker Meadows', 'market': 'batter_hits', 'line': 2.5, 'odds': 2500}, {'player': 'Joey Bart', 'market': 'batter_hits', 'line': 2.5, 'odds': 3100}, {'player': 'Zach McKinstry', 'market': 'batter_hits', 'line': 2.5, 'odds': 3200}, {'player': 'Alexander Canario', 'market': 'batter_hits', 'line': 2.5, 'odds': 3300}, {'player': 'Jared Triolo', 'market': 'batter_hits', 'line': 2.5, 'odds': 4000}, {'player': 'Tommy Pham', 'market': 'batter_hits', 'line': 2.5, 'odds': 4300}, {'player': 'Billy Cook', 'market': 'batter_hits', 'line': 2.5, 'odds': 5000}, {'player': 'Nick Gonzales', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'Wenceel Perez', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'Gleyber Torres', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Andrew McCutchen', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Riley Greene', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'Jahmai Jones', 'market': 'batter_hits', 'line': 1.5, 'odds': 330}, {'player': 'Dillon Dingler', 'market': 'batter_hits', 'line': 1.5, 'odds': 360}, {'player': 'Spencer Torkelson', 'market': 'batter_hits', 'line': 1.5, 'odds': 370}, {'player': 'Parker Meadows', 'market': 'batter_hits', 'line': 1.5, 'odds': 380}, {'player': 'Javier Baez', 'market': 'batter_hits', 'line': 1.5, 'odds': 390}, {'player': 'Zach McKinstry', 'market': 'batter_hits', 'line': 1.5, 'odds': 470}, {'player': 'Joey Bart', 'market': 'batter_hits', 'line': 1.5, 'odds': 490}, {'player': 'Tommy Pham', 'market': 'batter_hits', 'line': 1.5, 'odds': 550}, {'player': 'Alexander Canario', 'market': 'batter_hits', 'line': 1.5, 'odds': 550}, {'player': 'Jared Triolo', 'market': 'batter_hits', 'line': 1.5, 'odds': 600}, {'player': 'Billy Cook', 'market': 'batter_hits', 'line': 1.5, 'odds': 750}, {'player': 'Nick Gonzales', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Wenceel Perez', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Gleyber Torres', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Andrew McCutchen', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Riley Greene', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Jahmai Jones', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Dillon Dingler', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Spencer Torkelson', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Parker Meadows', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Javier Baez', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Zach McKinstry', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Joey Bart', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}, {'player': 'Tommy Pham', 'market': 'batter_hits', 'line': 0.5, 'odds': -120}, {'player': 'Alexander Canario', 'market': 'batter_hits', 'line': 0.5, 'odds': -120}, {'player': 'Jared Triolo', 'market': 'batter_hits', 'line': 0.5, 'odds': -105}, {'player': 'Billy Cook', 'market': 'batter_hits', 'line': 0.5, 'odds': 100}, {'player': 'Spencer Torkelson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 450}, {'player': 'Riley Greene', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Andrew McCutchen', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 520}, {'player': 'Wenceel Perez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Parker Meadows', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 680}, {'player': 'Gleyber Torres', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 830}, {'player': 'Dillon Dingler', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 830}, {'player': 'Jahmai Jones', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 870}, {'player': 'Nick Gonzales', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Javier Baez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Zach McKinstry', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': 'Billy Cook', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': 'Alexander Canario', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': 'Joey Bart', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1060}, {'player': 'Jared Triolo', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1100}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1300}, {'player': 'Tommy Pham', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1300}]",2025-06-19
