event_id,home_team,away_team,commence_time,type,player,market,line,odds
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,h2h cincinnati reds,h2h,,106.0
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,h2h kansas city royals,h2h,,-117.0
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,spreads cincinnati reds,spreads,1.5,-205.0
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,spreads kansas city royals,spreads,-1.5,177.0
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,totals over,totals,8.5,100.0
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,totals under,totals,8.5,-120.0
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,h2h baltimore orioles,h2h,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,h2h st. louis cardinals,h2h,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,spreads baltimore orioles,spreads,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,spreads st. louis cardinals,spreads,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,h2h texas rangers,h2h,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,h2h toronto blue jays,h2h,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,spreads texas rangers,spreads,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,spreads toronto blue jays,spreads,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,h2h chicago white sox,h2h,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,h2h new york mets,h2h,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,spreads chicago white sox,spreads,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,spreads new york mets,spreads,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,h2h seattle mariners,h2h,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,h2h washington nationals,h2h,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,spreads seattle mariners,spreads,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,spreads washington nationals,spreads,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,h2h houston astros,h2h,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,h2h oakland athletics,h2h,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,spreads houston astros,spreads,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,spreads oakland athletics,spreads,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,h2h detroit tigers,h2h,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,h2h san francisco giants,h2h,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,spreads detroit tigers,spreads,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,spreads san francisco giants,spreads,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,h2h cleveland guardians,h2h,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,h2h los angeles dodgers,h2h,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,spreads cleveland guardians,spreads,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,spreads los angeles dodgers,spreads,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,h2h arizona diamondbacks,h2h,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,h2h pittsburgh pirates,h2h,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,spreads arizona diamondbacks,spreads,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,spreads pittsburgh pirates,spreads,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,h2h atlanta braves,h2h,,
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,team,h2h philadelphia phillies,h2h,,
